sample,interval (usec),PAPI_TOT_INS,PAPI_L3_TCM,PAPI_L3_TCA,PAPI_BR_MSP,PAPI_TOT_CYC,PAPI_L2_TCM
0,0,0,0,0,0,0,0
1,172,1233,64,115,69,15185,115
2,165,78107,906,1534,1122,201859,1534
3,163,90763,475,995,2484,216255,995
4,165,64940,282,657,728,164655,657
5,164,341276,308,972,2321,378139,972
6,164,154423,461,1010,1061,262220,1010
7,165,10602,201,402,219,43639,402
8,164,0,0,0,0,0,0
9,164,0,0,0,0,0,0
10,166,0,0,0,0,0,0
11,164,0,0,0,0,0,0
12,168,0,0,0,0,0,0
13,167,0,0,0,0,0,0
14,165,0,0,0,0,0,0
15,166,0,0,0,0,0,0
16,166,0,0,0,0,0,0
17,165,0,0,0,0,0,0
18,165,0,0,0,0,0,0
19,167,0,0,0,0,0,0
20,166,0,0,0,0,0,0
21,154,0,0,0,0,0,0
22,167,0,0,0,0,0,0
23,165,0,0,0,0,0,0
24,165,0,0,0,0,0,0
25,164,0,0,0,0,0,0
26,164,0,0,0,0,0,0
27,165,0,0,0,0,0,0
28,165,0,0,0,0,0,0
29,166,0,0,0,0,0,0
30,164,0,0,0,0,0,0
31,168,0,0,0,0,0,0
32,166,0,0,0,0,0,0
33,166,0,0,0,0,0,0
34,167,0,0,0,0,0,0
35,166,0,0,0,0,0,0
36,166,0,0,0,0,0,0
37,166,0,0,0,0,0,0
38,166,0,0,0,0,0,0
39,166,0,0,0,0,0,0
40,165,34525,1106,1173,537,154768,1173
41,164,459990,530,736,4259,414415,736
42,166,436704,256,392,1360,384750,392
43,165,196495,627,932,975,291095,932
44,164,383700,623,1024,1517,440401,1024
45,165,341584,368,893,1513,416085,893
46,164,298040,211,1057,1239,354481,1057
47,164,360543,212,839,1623,419132,839
48,164,437575,146,1029,2074,464141,1029
49,164,394795,191,1113,2084,447568,1113
50,164,404833,154,1018,1749,439691,1018
51,164,273457,606,2282,1357,375949,2282
52,164,952,54,192,32,10474,192
53,164,282134,50,221,889,271234,221
54,164,298554,13,21,867,272619,21
55,163,553675,445,1271,1556,480368,1271
56,164,755138,220,228,840,524164,228
57,163,561337,142,550,2436,438292,550
58,164,449139,533,1422,3819,469783,1422
59,164,458557,310,737,3644,522808,737
60,164,585661,36,105,4397,539059,105
61,163,599920,13,59,4710,543184,59
62,164,502726,185,844,2872,513756,844
63,164,273522,918,3412,2725,456383,3412
64,163,403271,160,1038,2223,500190,1038
65,164,272572,696,2949,2417,463590,2949
66,164,353623,150,1955,2550,499134,1955
67,164,384900,54,1639,2416,508852,1639
68,164,412821,72,1160,1892,502402,1160
69,164,382034,181,2401,2459,510579,2401
70,165,325678,46,2654,1796,444419,2654
71,167,383646,44,1862,1994,516293,1862
72,164,380321,34,1517,1904,523728,1517
73,164,388194,44,1186,2066,515150,1186
74,164,389307,43,1021,1934,508743,1021
75,164,408309,33,878,2018,522056,878
76,163,396902,26,931,1892,499376,931
77,164,406267,36,1006,1920,518703,1006
78,164,408028,37,1208,2190,490709,1208
79,163,435135,34,829,1955,518095,829
80,164,424294,37,992,1951,504761,992
81,164,412349,32,1088,1991,505242,1088
82,164,442683,34,1116,1961,530233,1116
83,164,400304,83,1710,2080,499356,1710
84,164,374955,32,1272,1924,467298,1272
85,164,410069,156,1145,2158,526015,1145
86,164,412284,28,1268,1682,523221,1268
87,163,292556,414,3315,2574,493960,3315
88,164,347758,294,3239,2856,518642,3239
89,164,358765,43,1736,2089,476569,1736
90,164,306229,158,3504,3156,519725,3504
91,163,292375,259,3044,3405,517155,3044
92,164,324867,73,3177,2764,521539,3177
93,167,347705,29,2766,2417,520791,2766
94,164,276753,50,3150,2432,453711,3150
95,164,324782,34,3592,2673,521272,3592
96,164,365940,39,2779,2762,528316,2779
97,164,350117,25,2554,2145,520415,2554
98,164,363314,27,2611,1959,526488,2611
99,164,340907,28,3109,1924,523508,3109
100,164,362677,14,2251,1477,526591,2251
101,163,350956,26,2655,1624,518678,2655
102,164,353367,23,2813,2453,536700,2813
103,164,353895,58,2505,2510,523865,2505
104,164,338160,27,3130,2187,525254,3130
105,164,299046,60,3122,2256,493910,3122
106,164,353694,19,1248,1289,526983,1248
107,164,382406,15,2092,1746,529288,2092
108,164,411405,39,1701,2354,532212,1701
109,164,394211,54,1910,1763,505343,1910
110,164,425580,23,1958,1892,532197,1958
111,164,329866,21,2876,2469,520274,2876
112,164,349800,22,2402,2313,522962,2402
113,164,346978,23,2548,2041,517393,2548
114,164,339107,19,2594,1974,506878,2594
115,163,369917,44,2872,2243,516715,2872
116,164,386245,40,3013,2188,537830,3013
117,164,347202,31,2632,2635,521097,2632
118,164,366252,23,2905,1997,521032,2905
119,164,294450,13,3828,1926,470736,3828
120,164,385105,32,3029,2355,537021,3029
121,165,377692,18,2661,1955,524927,2661
122,164,347180,19,2861,1761,505832,2861
123,164,363680,23,2381,1726,527991,2381
124,164,363064,32,2790,2438,536374,2790
125,164,368443,22,2505,1959,517741,2505
126,164,343409,24,3464,2019,526523,3464
127,166,354531,33,2806,1959,519316,2806
128,164,404600,21,2588,2140,538084,2588
129,164,365211,21,3581,1823,526952,3581
130,163,360320,18,3305,1583,521000,3305
131,164,369394,16,3080,1500,525927,3080
132,164,363508,15,3095,1545,524052,3095
133,164,371177,16,3127,1474,527181,3127
134,164,357113,21,3388,1435,512465,3388
135,164,377602,17,3114,1446,531725,3114
136,164,377416,17,3144,1440,532602,3144
137,165,354565,29,3420,1880,521853,3420
138,163,357063,20,2720,2167,518510,2720
139,164,388338,11,2944,2178,522279,2944
140,164,358267,16,2470,1619,525706,2470
141,164,361200,20,3162,1874,519670,3162
142,164,321471,30,4540,2479,521475,4540
143,164,303150,14,4077,2156,476557,4077
144,165,360842,26,4152,2426,527365,4152
145,163,372912,21,3963,2267,520860,3963
146,164,359024,26,2953,3141,525975,2953
147,164,320101,24,3172,3059,523387,3172
148,164,356849,17,2212,2107,522939,2212
149,164,356004,29,2347,2598,526057,2347
150,164,373782,40,2810,2973,527289,2810
151,164,332687,21,2987,2571,509859,2987
152,164,340283,30,3160,2761,528145,3160
153,164,373954,31,2512,2794,515752,2512
154,164,356122,36,3266,2793,524030,3266
155,164,355083,31,2534,2353,536704,2534
156,164,394798,31,825,1859,538532,825
157,163,368482,26,1290,1984,521724,1290
158,164,386915,26,1652,2457,528942,1652
159,164,361515,39,2686,2586,527129,2686
160,164,370721,34,1565,1961,537495,1565
161,164,361918,29,1695,2078,525603,1695
162,163,412432,20,1958,2227,530863,1958
163,164,354680,33,1525,2132,517292,1525
164,164,365928,18,2547,2511,524520,2547
165,164,354363,19,3073,2667,520410,3073
166,164,395508,18,2264,2289,526781,2264
167,168,368314,21,2954,2345,526553,2954
168,164,336243,16,3144,2291,493046,3144
169,164,368336,28,2984,2878,528662,2984
170,164,397926,9,2012,2214,520692,2012
171,164,351001,31,2998,2474,512852,2998
172,164,385003,21,2537,2496,531277,2537
173,164,367487,16,2682,2370,518976,2682
174,164,371026,19,2799,2320,522245,2799
175,164,373279,10,2654,2085,522751,2654
176,164,364996,19,2795,2543,527477,2795
177,164,375277,12,2168,2370,525234,2168
178,164,390353,16,1980,2074,527168,1980
179,164,369552,20,2194,2391,527699,2194
180,163,374283,19,3096,2432,520910,3096
181,165,398153,26,2401,2014,524216,2401
182,164,355995,8,2511,2027,502665,2511
183,163,395201,18,1054,1978,536926,1054
184,164,391069,12,2400,2494,522356,2400
185,164,439770,13,1654,1978,526366,1654
186,164,423631,14,2199,1848,527337,2199
187,165,385054,22,2658,2121,529714,2658
188,165,366804,11,2337,2360,530068,2337
189,166,344702,26,3133,2480,539663,3133
190,164,371573,18,2168,2244,531688,2168
191,164,317674,26,4324,2470,518437,4324
192,164,302567,15,3333,1823,452893,3333
193,164,342112,48,3995,2916,543807,3995
194,164,332649,86,3543,2333,507959,3543
195,164,344287,32,3134,2469,518749,3134
196,164,308193,34,3667,2444,511952,3667
197,165,367635,61,3139,2240,533909,3139
198,163,465908,15,370,1658,532027,370
199,164,334086,19,3544,2871,532927,3544
200,164,327023,21,4201,2744,526034,4201
201,164,318738,33,3956,2703,520397,3956
202,164,335726,42,3170,2309,526163,3170
203,164,375361,67,2343,2923,516467,2343
204,163,381019,44,1929,2615,504159,1929
205,164,400688,44,1062,2246,513836,1062
206,164,364547,56,1369,2562,487655,1369
207,164,402313,69,1310,2494,514975,1310
208,164,392820,56,1355,2068,493504,1355
209,163,429724,59,924,1829,512356,924
210,164,374640,39,1243,1814,494430,1243
211,164,371882,43,1238,1921,497037,1238
212,166,391829,39,1994,2271,523014,1994
213,164,410077,64,1715,1901,509204,1715
214,164,401587,43,1395,1980,495576,1395
215,164,357431,38,3599,2800,514464,3599
216,164,323670,8,1959,1502,464612,1959
217,164,397181,6,678,1131,521603,678
218,163,391582,14,716,981,512412,716
219,164,402125,7,484,981,519746,484
220,164,393966,5,625,987,508823,625
221,163,393297,8,631,945,510891,631
222,164,386639,11,2123,1625,523634,2123
223,164,373894,30,1610,2028,498579,1610
224,164,410318,33,583,1641,505551,583
225,164,365535,28,2286,2373,504472,2286
226,164,326271,15,3475,3120,530817,3475
227,164,306252,21,3852,2590,525988,3852
228,164,329995,28,3476,2833,530196,3476
229,163,350632,13,3041,2757,536610,3041
230,164,315798,18,3384,2445,511165,3384
231,164,332266,19,3890,2561,534738,3890
232,164,290394,28,4558,2906,508502,4558
233,164,356014,20,3244,2512,526782,3244
234,164,317592,23,4048,2645,530235,4048
235,164,332583,17,3178,2908,513437,3178
236,164,378125,13,1700,2289,518657,1700
237,164,326277,61,4273,2477,517787,4273
238,164,344011,20,3445,2367,531899,3445
239,164,315874,31,3639,2412,519043,3639
240,164,358675,12,2238,1620,525653,2238
241,164,275232,20,3961,1759,456166,3961
242,164,313162,23,4514,2462,526395,4514
243,164,352414,22,2627,2557,532200,2627
244,164,350992,20,3146,2119,513564,3146
245,163,387201,28,2683,1891,531051,2683
246,164,348032,18,3067,2126,522466,3067
247,164,374621,20,2788,2279,536214,2788
248,164,356420,20,3237,2137,522218,3237
249,164,342099,20,3275,2215,536509,3275
250,164,319025,17,3781,2470,516005,3781
251,164,337086,23,3232,2072,520343,3232
252,163,340915,18,3843,2173,525636,3843
253,164,322540,20,3896,2247,521106,3896
254,166,336884,26,2393,2083,530754,2393
255,163,325316,18,3538,2269,515352,3538
256,164,335995,16,2704,2311,525847,2704
257,164,337309,16,3157,2151,527128,3157
258,164,348893,17,2315,1980,519827,2315
259,229,455879,29,6131,3386,728167,6131
260,165,345560,21,3860,2086,530734,3860
261,164,353438,26,2664,2501,532052,2664
262,164,347836,21,2673,2049,527418,2673
263,164,324460,15,3824,2460,514171,3824
264,164,335646,26,3406,2436,520074,3406
265,164,291975,18,4239,2087,468208,4239
266,164,371578,20,3159,2274,532100,3159
267,164,326137,15,3881,2322,525766,3881
268,164,381205,16,2915,1868,527958,2915
269,164,364769,20,2587,2411,531162,2587
270,164,394797,13,2514,1730,523476,2514
271,164,404076,9,2245,1705,532152,2245
272,163,341254,19,4187,2182,521232,4187
273,164,396024,19,2214,1808,527182,2214
274,164,346079,29,3245,2396,527559,3245
275,165,356252,17,2699,2321,527251,2699
276,164,337740,16,3109,2256,523178,3109
277,164,337544,28,3678,2501,529414,3678
278,164,337989,14,3365,2035,522210,3365
279,164,329186,19,3882,2220,525327,3882
280,164,366923,21,2082,2105,536651,2082
281,164,331854,16,2627,2243,510111,2627
282,164,354355,18,3160,2350,537832,3160
283,164,314764,18,3834,2251,515771,3834
284,164,348528,14,2249,2077,517483,2249
285,164,327617,24,3011,2034,506398,3011
286,165,361695,25,2432,2216,532632,2432
287,164,351547,19,2678,2315,529087,2678
288,164,307348,18,3912,2423,512493,3912
289,164,307332,14,2983,1631,477827,2983
290,164,355310,15,1217,1566,528653,1217
291,164,354439,16,2029,1556,528134,2029
292,164,332949,15,2974,2412,506131,2974
293,164,327550,24,4349,2591,525631,4349
294,164,317801,17,4086,2133,512530,4086
295,164,332255,20,3539,2154,522049,3539
296,164,321319,22,3743,2361,522822,3743
297,164,344524,19,3287,2350,531097,3287
298,166,325691,22,4051,2013,523902,4051
299,165,337523,23,3696,1871,523401,3696
300,163,384380,15,2138,2338,536077,2138
301,164,355644,17,2311,2021,507881,2311
302,164,342213,20,3619,2196,527551,3619
303,164,354216,18,3124,2067,516771,3124
304,164,330066,17,3723,2630,526273,3723
305,164,378066,14,2604,1945,537228,2604
306,164,351402,13,2886,2237,516524,2886
307,164,345618,16,3323,2259,522627,3323
308,164,327476,19,4348,1989,524238,4348
309,166,312155,13,4301,1823,503667,4301
310,164,358267,58,3815,3009,522189,3815
311,164,417255,47,912,2009,514195,912
312,164,421752,35,650,1632,508475,650
313,164,332835,40,4113,2559,517375,4113
314,164,341969,38,4231,2135,517739,4231
315,164,381314,44,2825,1963,533628,2825
316,164,323298,28,3611,1704,512070,3611
317,164,318009,29,3900,1706,503025,3900
318,164,325688,26,4465,2299,531558,4465
319,164,352976,26,3497,2561,525508,3497
320,165,346432,22,3348,2411,536360,3348
321,164,353583,27,3016,2220,532817,3016
322,164,335336,23,3809,2182,517583,3809
323,164,325545,15,4018,2167,522194,4018
324,164,335676,21,4103,2683,530392,4103
325,164,350976,10,2123,1901,523089,2123
326,164,376117,7,816,989,512084,816
327,164,386186,2,717,935,524257,717
328,164,381312,8,759,958,516000,759
329,163,396360,6,555,868,528892,555
330,164,351781,14,2959,1750,518116,2959
331,164,336659,27,3637,2791,525676,3637
332,164,340571,35,2366,2021,523192,2366
333,164,350452,38,2555,2143,526913,2555
334,164,342027,21,3375,2298,532596,3375
335,164,328570,23,2568,1973,510628,2568
336,164,360544,6,950,1123,515791,950
337,164,388731,16,1089,1314,538018,1089
338,164,357985,10,1399,1130,515990,1399
339,164,340757,18,3427,2091,511862,3427
340,164,356960,22,2718,2294,527438,2718
341,164,373397,29,2172,2349,533310,2172
342,164,335161,26,3721,2316,520197,3721
343,164,336762,28,3812,2288,523169,3812
344,164,342258,26,3515,2327,510400,3515
345,164,341921,23,3589,2237,526899,3589
346,164,332921,28,3729,1926,523065,3729
347,164,356524,29,3002,2072,543316,3002
348,164,347563,26,3246,2170,521653,3246
349,164,346152,34,3290,1962,513140,3290
350,164,360777,20,3167,2079,536013,3167
351,164,304102,22,4392,2277,520972,4392
352,164,371426,18,1150,1373,527848,1150
353,164,347457,13,3059,1817,515770,3059
354,164,347537,12,2643,2591,527679,2643
355,164,320203,35,3788,2665,517260,3788
356,164,312733,27,4041,2184,517805,4041
357,164,330406,29,3398,2491,524525,3398
358,164,352094,38,3210,2315,523092,3210
359,164,339426,25,3329,2630,512049,3329
360,164,381460,18,2097,2474,523562,2097
361,164,345268,20,3281,2380,518789,3281
362,164,359876,79,3165,1926,519634,3165
363,164,339232,20,3197,2213,520679,3197
364,164,350454,25,3010,1818,523186,3010
365,163,352479,21,2777,1483,520237,2777
366,164,356494,21,2865,1396,527735,2865
367,164,361145,21,2807,1373,528097,2807
368,164,360100,20,2824,1329,525470,2824
369,164,363586,24,2746,1451,524341,2746
370,164,345158,19,2890,1972,493405,2890
371,164,394243,28,2932,2194,531732,2932
372,164,360937,19,2957,2174,522825,2957
373,164,362905,17,2504,2510,519577,2504
374,164,359221,24,3078,1885,532977,3078
375,164,337920,11,3147,1721,517668,3147
376,163,372018,19,2996,1708,526491,2996
377,164,358900,18,2574,1598,522590,2574
378,164,367244,27,2429,1880,511498,2429
379,164,353714,22,2799,1573,518510,2799
380,164,369303,13,2384,1684,519049,2384
381,164,382364,17,2501,1582,532200,2501
382,164,362243,18,2446,1497,522262,2446
383,166,364842,24,2815,1838,522846,2815
384,164,347365,16,2952,1345,517914,2952
385,164,375974,19,2661,1668,531213,2661
386,163,343304,12,2872,1527,517264,2872
387,165,356425,21,2704,1633,517654,2704
388,163,329632,13,3658,2844,518031,3658
389,164,339587,24,3541,2520,515890,3541
390,164,360128,22,3126,2215,521096,3126
391,164,357349,20,4017,2074,531951,4017
392,164,358837,18,2856,1536,531289,2856
393,164,344999,18,2860,1635,513445,2860
394,164,354468,14,2904,1441,526883,2904
395,164,355746,17,3517,2073,531266,3517
396,164,362028,28,2968,2228,527769,2968
397,164,390740,13,2320,1958,531112,2320
398,164,346112,25,2848,1887,514477,2848
399,163,354964,16,3043,1699,526267,3043
400,164,367944,15,3196,1837,524785,3196
401,164,372657,22,3363,2082,526809,3363
402,164,353850,18,3229,1824,511102,3229
403,164,363198,20,3389,2346,531689,3389
404,164,318151,48,3726,2937,528046,3726
405,164,308905,21,3990,2726,518685,3990
406,164,336518,28,3585,2617,523819,3585
407,164,332569,52,3607,2690,515137,3607
408,164,362418,53,1358,2270,493440,1358
409,164,320489,62,3429,2591,506994,3429
410,164,318563,16,3964,2927,520790,3964
411,164,293713,28,4121,2554,503507,4121
412,164,341986,18,2671,2588,526496,2671
413,164,334720,27,2872,2697,522123,2872
414,164,417081,13,649,1908,529201,649
415,164,427932,16,530,1636,533287,530
416,164,428199,17,520,1579,528695,520
417,164,426310,13,473,1496,527974,473
418,163,427329,6,596,1609,532997,596
419,164,418881,10,458,1531,524337,458
420,164,429368,14,522,1453,533088,522
421,164,419862,18,687,1587,529185,687
422,164,410888,13,688,1494,518111,688
423,164,329965,28,2956,2561,503178,2956
424,164,322977,33,3393,3303,543330,3393
425,164,324529,33,2988,2181,525122,2988
426,164,341656,32,2695,2617,530093,2695
427,164,374895,28,1838,2114,532749,1838
428,164,282103,45,5295,3011,520193,5295
429,164,310426,69,3120,2294,497389,3120
430,166,334027,42,3286,1993,515910,3286
431,164,390189,45,3212,1985,533049,3212
432,164,332572,23,4674,2781,527462,4674
433,164,342796,23,3073,2549,536792,3073
434,164,288472,34,4134,2243,512611,4134
435,164,289036,24,5510,2165,507136,5510
436,164,330457,23,3620,2010,514618,3620
437,164,323772,20,3952,1709,512957,3952
438,164,334799,24,4274,2132,525363,4274
439,164,381384,155,2472,2669,508508,2472
440,164,396311,64,814,1996,515078,814
441,163,389580,55,1109,1851,511426,1109
442,164,332986,47,3354,2818,495976,3354
443,164,323414,45,3060,2115,491963,3060
444,164,329177,29,3723,2284,531024,3723
445,164,343360,29,2983,2165,523022,2983
446,212,262164,378,4996,2101,490269,4996
447,165,322357,28,4234,2189,525750,4234
448,164,316340,37,3090,2406,509645,3090
449,164,337338,29,4044,2238,535411,4044
450,164,372103,107,2144,2018,511040,2144
451,164,394403,193,885,1292,512901,885
452,164,409260,183,829,1312,516780,829
453,163,386193,180,971,1542,507690,971
454,164,394738,163,794,1306,504567,794
455,164,391270,181,859,1308,501202,859
456,164,412741,145,728,1342,513369,728
457,164,395057,161,1023,1234,509386,1023
458,163,420061,153,587,1265,516082,587
459,169,390770,158,934,1260,506647,934
460,164,403760,161,898,1339,509565,898
461,164,415792,141,734,1312,513833,734
462,164,409409,135,831,1241,504818,831
463,164,415639,116,846,1182,517798,846
464,163,422999,124,801,1383,509107,801
465,164,413327,133,640,1252,510669,640
466,164,419550,133,775,1292,516677,775
467,163,381103,115,1841,2030,503694,1841
468,167,379418,59,2294,2292,506234,2294
469,164,352406,45,3005,2332,524500,3005
470,164,382653,39,2800,1883,537633,2800
471,164,397058,42,1521,1091,518997,1521
472,164,323297,30,3490,3359,526545,3490
473,164,314070,161,3206,2989,513393,3206
474,164,332285,133,3110,2848,522365,3110
475,164,349146,28,2062,2973,516988,2062
476,164,344577,95,3227,2504,513823,3227
477,164,347465,67,3647,3216,527562,3647
478,164,391957,81,1449,2286,516211,1449
479,164,371160,90,1343,2189,498137,1343
480,164,389514,144,1298,2104,503609,1298
481,164,471970,151,1091,1189,493896,1091
482,164,440333,123,1493,1205,471653,1493
483,163,394701,71,1731,1769,512456,1731
484,165,339990,72,1556,1659,458216,1556
485,163,398947,56,850,1838,513003,850
486,164,378728,66,1094,1782,504002,1094
487,164,384403,109,2293,2401,509137,2293
488,164,380829,82,2367,2023,513213,2367
489,164,380406,77,1671,1897,505089,1671
490,163,383186,54,1633,2116,507739,1633
491,164,380987,83,1855,1806,501722,1855
492,164,409740,68,2264,1719,507343,2264
493,163,398753,63,1731,1895,515637,1731
494,164,305644,55,4079,3698,520768,4079
495,164,363910,67,2694,2348,515206,2694
496,164,420581,86,1758,1785,501399,1758
497,164,389595,75,1776,2094,511735,1776
498,163,405251,78,1340,1930,510792,1340
499,164,406005,60,1616,1633,502993,1616
500,164,365058,65,3075,2331,502781,3075
501,164,376570,142,2142,2120,509745,2142
502,164,415038,77,1022,2034,499536,1022
503,164,408284,51,1513,1952,508909,1513
504,164,382521,61,2081,2243,521703,2081
505,163,446399,42,968,1242,524364,968
506,164,257562,53,5224,3304,505662,5224
507,166,228563,41,4718,2454,417544,4718
508,165,313498,32,3738,2782,505437,3738
509,164,356455,29,3089,2275,522872,3089
510,163,319911,19,3848,2860,532785,3848
511,164,300881,20,3884,2551,515846,3884
512,164,335644,25,3039,2780,523112,3039
513,1557,3731008,305,20668,18325,5217381,20668
514,167,370678,93,3966,2142,532385,3966
515,164,305330,56,3818,2781,528462,3818
516,164,345929,35,2842,2643,516413,2842
517,164,349749,48,3413,2163,522593,3413
518,165,324831,69,3331,2723,531843,3331
519,163,358762,38,2137,2402,527145,2137
520,165,355308,34,2337,2127,532632,2337
521,164,347802,95,2997,2604,515800,2997
522,164,329967,78,2203,2948,482730,2203
523,164,341938,83,3231,2565,513203,3231
524,165,311954,43,3194,2088,507465,3194
525,164,280709,49,4216,2630,505611,4216
526,164,357036,70,3089,2945,538119,3089
527,164,344054,57,3311,2621,522025,3311
528,164,387230,51,1924,2156,527331,1924
529,164,333578,42,3819,2650,531843,3819
530,164,341773,29,1872,2086,510059,1872
531,164,362836,66,2425,2513,511605,2425
532,164,386307,51,1338,2071,512044,1338
533,164,304988,25,4357,2832,515538,4357
534,164,337848,46,3323,2440,527100,3323
535,164,334773,53,3582,2744,522265,3582
536,164,404488,87,1060,1274,493685,1060
537,164,420065,44,759,1023,503112,759
538,164,444746,76,773,957,505282,773
539,164,439578,82,1088,938,507210,1088
540,164,384508,167,957,867,464883,957
541,164,402368,64,1009,1113,496270,1009
542,164,408995,58,780,1103,497877,780
543,165,402527,65,1298,1364,507677,1298
544,164,333185,176,4110,2843,533451,4110
545,164,292681,55,3428,3031,515709,3428
546,164,319263,63,2567,2181,511189,2567
547,164,391448,91,1909,1967,531961,1909
548,170,440721,26,324,1372,549413,324
549,164,431709,24,457,1252,538694,457
550,164,455560,6,367,1105,538782,367
551,165,529168,30,1313,777,534364,1313
552,163,474122,21,520,541,523945,520
553,164,496873,39,381,380,526467,381
554,167,480080,25,1682,801,527327,1682
555,164,555118,1,345,406,532085,345
556,164,348776,43,3755,2906,523863,3755
557,164,350836,24,2846,2901,518704,2846
558,164,324560,50,3356,3100,515710,3356
559,163,365674,58,2024,2348,499403,2024
560,164,360606,32,2252,2769,528762,2252
561,164,353614,42,3097,2387,528243,3097
562,164,330718,38,3664,2456,523355,3664
563,164,342104,29,2992,2173,501194,2992
564,164,325132,32,3726,1844,528383,3726
565,164,320970,29,3717,2299,520008,3717
566,164,394721,26,1221,1699,521574,1221
567,164,410325,17,592,922,508688,592
568,164,424189,12,480,911,525348,480
569,163,418868,27,568,929,521237,568
570,164,418826,32,608,1042,517966,608
571,164,397187,37,1943,1566,529829,1943
572,164,301003,67,4435,3134,523687,4435
573,164,312584,56,4634,2548,523790,4634
574,347,803875,52,4611,3360,1102630,4611
575,166,321723,80,4211,2605,538811,4211
576,164,319901,60,4070,2520,517811,4070
577,164,317629,37,3528,2897,515153,3528
578,164,333405,45,3230,2654,531385,3230
579,164,296130,61,4655,2806,526658,4655
580,165,291463,73,4379,2711,513175,4379
581,164,275456,55,4231,2079,493100,4231
582,164,293768,87,4959,2692,532132,4959
583,164,326073,55,2691,2717,517038,2691
584,164,340209,86,3034,2847,497043,3034
585,164,406740,84,1702,2229,513915,1702
586,165,417404,76,2119,1801,506745,2119
587,164,438012,86,1688,1934,500148,1688
588,164,376869,65,1893,2027,481319,1893
589,164,402117,46,1382,2041,513147,1382
590,164,377127,83,1539,2091,497729,1539
591,164,385817,45,1755,1869,507192,1755
592,164,383660,85,1580,2040,493495,1580
593,164,396527,65,1690,1767,485586,1690
594,164,404048,67,2127,2011,482730,2127
595,164,388157,50,3417,2440,519456,3417
596,164,364776,37,1362,1621,483344,1362
597,163,386345,48,1633,1892,507664,1633
598,3258,7876749,1172,33314,33608,10902292,33314
599,169,337859,245,2829,2329,534197,2829
600,166,313830,244,3203,2556,528340,3203
601,167,302221,368,3295,2264,528332,3295
602,166,270599,304,3509,2485,497189,3509
603,165,295752,223,3809,2395,519051,3809
604,164,293778,214,3685,2827,519161,3685
605,167,334702,220,3709,2739,535468,3709
606,165,320894,162,2858,2980,526792,2858
607,164,307974,125,4158,2323,528469,4158
608,164,325402,78,3247,2528,523511,3247
609,165,305444,76,4039,2483,504309,4039
610,164,316256,92,3953,2693,522320,3953
611,549,1100858,451,12391,8760,1796353,12391
612,165,317098,100,4334,2598,525745,4334
613,164,327546,74,3269,2304,520864,3269
614,164,327782,138,4401,2587,532058,4401
615,165,304390,221,4421,2510,518506,4421
616,165,285330,152,4317,2620,503443,4317
617,164,364590,243,1546,2416,509870,1546
618,164,387492,178,1185,1933,507210,1185
619,165,317799,364,2648,1690,494067,2648
620,163,357975,65,1285,1478,531659,1285
621,164,350088,126,1560,1199,523170,1560
622,165,278367,411,4177,2182,519066,4177
623,169,280459,243,3917,2308,489729,3917
624,165,338382,133,4374,2879,540049,4374
625,165,316364,134,3944,2132,521402,3944
626,164,361383,131,2599,2478,525076,2599
627,164,330134,133,2982,1967,517437,2982
628,164,311001,138,4425,2208,513896,4425
629,164,327729,154,4251,2055,537417,4251
630,164,236501,582,5608,2072,493744,5608
631,165,325392,101,4096,2856,531336,4096
632,164,305083,112,4532,2356,522591,4532
633,164,317312,79,4753,2234,525551,4753
634,164,322061,103,4706,2735,522874,4706
635,164,333722,77,4580,2262,522624,4580
636,164,324038,55,3291,1965,515209,3291
637,164,325373,139,4650,2218,537019,4650
638,166,298040,77,4124,2198,498525,4124
639,167,324177,101,4310,2299,531178,4310
640,164,316759,78,4218,2238,522968,4218
641,164,308077,49,4434,2250,518287,4434
642,164,329996,95,4157,2179,531523,4157
643,167,322862,62,4240,2273,531922,4240
644,164,305112,92,4737,2096,518965,4737
645,164,324010,73,3804,2683,521587,3804
646,164,290540,65,4663,2098,500522,4663
647,165,335067,68,4288,2018,526588,4288
648,164,304918,34,5110,1613,501007,5110
649,164,313203,122,4097,2546,522669,4097
650,165,335227,93,3503,2507,517777,3503
651,164,326201,63,3628,2513,522524,3628
652,164,312951,54,4608,2284,523031,4608
653,164,312107,57,4478,2497,521268,4478
654,164,310356,69,4191,2217,508970,4191
655,164,318498,52,3907,2145,527540,3907
656,164,301353,63,3782,1779,511700,3782
657,164,305926,137,4085,2347,518660,4085
658,164,318731,70,3962,2430,511619,3962
659,164,306882,132,5036,2520,517593,5036
660,164,334762,92,3493,2398,530635,3493
661,164,316349,152,3822,2290,522150,3822
662,164,320752,144,4362,2386,511575,4362
663,164,327970,91,2527,1913,477873,2527
664,164,348779,33,3109,2858,531456,3109
665,165,334982,72,3912,2756,525607,3912
666,164,323005,42,2835,2765,513654,2835
667,164,351866,22,3013,2471,537180,3013
668,164,339800,51,2918,2219,521841,2918
669,164,322095,65,3830,2210,523306,3830
670,164,339236,27,2685,2598,521119,2685
671,164,357159,58,3142,2601,536746,3142
672,448,892902,136,11022,6858,1445053,11022
673,165,342777,90,3739,2748,529900,3739
674,164,424575,37,282,1321,534393,282
675,164,301578,221,4008,2272,518689,4008
676,165,335692,118,3289,2499,528033,3289
677,164,341197,110,2809,2217,518579,2809
678,164,310900,138,4232,2691,520911,4232
